Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,age_years,total_kids,total_amt_spent,total_num_purchases,tenure_in_days,education_level,living_status,has_kids,family_size
35523.0,8,11,5,22,12,5,11,2,3,0,3,7.0,0,0,0,0,0,0,0,41.0,1,66.0,8.0,3277,1,1,1,3
79146.0,33,245,16,223,21,43,16,2,8,1,8,6.0,0,0,0,0,0,0,0,55.0,2,564.0,19.0,2867,0,0,1,3
78285.0,13,647,107,391,175,67,40,1,6,4,10,3.0,0,0,0,0,0,0,0,34.0,0,1427.0,21.0,3045,0,1,0,2
31626.0,12,39,1,9,2,1,34,1,2,1,2,7.0,1,0,0,0,0,0,1,44.0,1,86.0,6.0,3068,0,0,1,2
75127.0,92,203,35,305,46,17,227,1,2,11,5,1.0,0,0,0,0,0,0,0,70.0,0,833.0,19.0,2839,0,0,0,1
48726.0,90,138,3,38,4,0,59,3,3,2,4,6.0,0,0,0,0,0,0,0,67.0,1,242.0,12.0,3229,0,1,1,3
74985.0,8,587,51,898,247,0,86,1,3,6,7,2.0,0,0,0,0,0,0,0,45.0,0,1869.0,17.0,3398,0,1,0,2
67430.0,6,595,97,291,127,133,121,1,11,5,12,6.0,0,0,0,0,0,0,0,35.0,0,1364.0,29.0,3582,0,1,0,2
46891.0,91,43,12,23,29,15,61,1,2,1,4,4.0,0,0,0,0,0,0,0,57.0,1,183.0,8.0,3337,1,1,1,3
62058.0,52,301,7,74,10,0,58,4,6,1,7,6.0,0,0,0,0,0,0,0,66.0,1,450.0,18.0,3200,0,1,1,3
72063.0,3,180,32,348,76,32,90,2,5,2,12,2.0,0,0,0,0,0,0,0,43.0,1,758.0,21.0,3280,0,1,1,3
78939.0,57,794,115,243,150,0,205,1,8,5,6,3.0,0,0,0,0,0,0,0,71.0,0,1507.0,20.0,3000,0,1,0,2
42720.0,9,392,5,91,28,26,112,8,7,3,7,8.0,0,0,0,0,0,0,1,57.0,2,654.0,25.0,3232,0,0,1,3
33622.0,22,39,1,22,3,4,12,3,2,0,4,7.0,0,0,0,0,0,0,0,50.0,2,81.0,9.0,3243,0,1,1,4
6835.0,76,107,2,12,2,2,12,0,0,0,1,6.0,0,0,0,0,0,0,0,65.0,1,137.0,1.0,3487,0,1,1,3
41452.0,86,13,0,3,0,0,0,1,1,0,2,7.0,0,0,0,0,0,0,0,69.0,2,16.0,4.0,3192,0,1,1,4
40760.0,64,70,0,17,0,0,6,2,2,1,3,6.0,0,0,0,0,0,0,0,57.0,1,93.0,8.0,3104,0,0,1,2
74250.0,90,680,11,392,75,0,0,1,2,11,4,1.0,0,0,0,0,0,0,0,64.0,0,1158.0,18.0,2955,0,1,0,2
51124.0,79,26,1,11,0,1,4,2,1,0,3,3.0,0,0,0,0,0,0,0,67.0,2,43.0,6.0,2994,0,0,1,3
72258.0,28,522,0,522,227,120,134,2,6,9,5,2.0,0,0,0,0,0,0,0,51.0,1,1525.0,22.0,3003,0,0,1,2
71466.0,86,412,12,546,78,182,0,1,4,4,10,1.0,0,0,0,0,0,0,0,48.0,0,1230.0,19.0,2857,0,0,0,1
36283.0,42,6,5,5,8,0,5,2,1,0,3,4.0,0,0,0,0,0,0,0,46.0,2,29.0,6.0,2877,0,1,1,4
20587.0,39,2,3,6,4,1,9,1,1,1,2,7.0,0,0,0,0,0,0,0,52.0,1,25.0,5.0,2672,0,0,1,2
30467.0,8,1,3,8,2,5,5,1,1,0,2,7.0,0,0,0,0,0,0,0,50.0,1,24.0,4.0,2903,0,1,1,3
31590.0,40,6,2,15,6,6,3,1,1,0,3,8.0,0,0,0,0,0,0,0,50.0,1,38.0,5.0,3177,0,1,1,3
20425.0,5,4,12,5,3,16,17,2,2,0,3,7.0,0,0,0,0,0,0,0,36.0,1,57.0,7.0,3409,1,1,1,3
17144.0,96,18,2,19,0,2,6,5,3,0,4,7.0,0,0,0,0,0,0,0,62.0,2,47.0,12.0,2935,0,1,1,4
42564.0,28,324,48,186,39,18,198,6,6,8,4,7.0,1,0,0,0,0,0,1,54.0,1,813.0,24.0,3314,0,0,1,2
43783.0,22,327,9,125,25,4,139,6,7,1,8,7.0,1,0,0,0,0,0,0,44.0,1,629.0,22.0,2832,0,1,1,3
40780.0,30,229,27,71,13,3,34,4,7,1,5,9.0,0,0,0,0,0,0,0,46.0,1,377.0,17.0,3490,0,0,1,2
62847.0,45,521,168,706,80,76,61,1,3,6,4,2.0,0,0,0,0,0,0,0,77.0,0,1612.0,14.0,3331,0,1,0,2
82017.0,58,184,23,446,30,23,23,1,5,4,7,2.0,0,1,1,1,0,0,1,65.0,0,729.0,17.0,3519,0,1,0,2
16813.0,49,4,8,11,12,2,13,1,2,0,3,7.0,1,0,0,0,0,0,0,72.0,0,50.0,6.0,3146,0,0,0,1
51267.0,37,183,2,64,7,2,12,4,3,3,5,4.0,0,0,0,0,0,0,0,44.0,2,270.0,15.0,3044,0,1,1,4
46524.0,70,31,19,35,26,14,52,2,1,1,5,3.0,0,0,0,0,0,0,0,61.0,1,177.0,9.0,3222,0,0,1,2
45183.0,33,219,3,60,12,9,12,1,4,1,7,7.0,0,1,0,0,0,0,0,60.0,0,315.0,13.0,3326,0,0,0,1
70421.0,98,479,28,136,75,14,35,3,10,3,7,6.0,0,0,0,0,0,0,0,68.0,1,767.0,23.0,2802,0,1,1,3
60161.0,17,584,44,212,46,8,177,3,11,4,8,8.0,0,0,0,0,0,0,0,57.0,1,1071.0,26.0,3415,1,0,1,2
73926.0,54,627,91,597,159,91,15,1,6,5,12,3.0,0,0,0,0,0,0,0,49.0,0,1580.0,24.0,3312,0,1,0,2
19329.0,39,24,1,16,12,2,5,3,4,0,3,8.0,0,0,0,0,0,0,0,54.0,1,60.0,10.0,2998,0,1,1,3
61872.0,81,330,5,159,36,27,16,4,4,4,9,4.0,0,0,0,0,0,0,0,52.0,1,573.0,21.0,2999,0,1,1,3
46984.0,71,19,1,10,2,1,8,1,1,0,3,5.0,0,0,0,0,0,0,0,66.0,2,41.0,5.0,3261,0,0,1,3
34838.0,62,28,23,29,29,14,47,3,2,1,4,6.0,0,0,0,0,0,0,0,71.0,2,170.0,10.0,3327,0,1,1,4
82716.0,8,606,148,228,15,148,22,1,6,8,13,2.0,0,0,0,0,0,0,0,78.0,0,1167.0,28.0,3215,0,0,0,1
48192.0,76,1039,43,204,153,58,29,3,2,8,12,8.0,0,1,0,1,1,0,1,64.0,0,1526.0,25.0,3191,0,1,0,2
49681.0,66,411,0,26,0,0,21,6,7,1,7,7.0,0,0,0,0,0,0,0,46.0,2,458.0,21.0,3245,0,1,1,4
56850.0,83,34,1,19,2,7,0,1,1,1,3,2.0,0,0,0,0,0,0,0,51.0,1,63.0,6.0,2899,0,1,1,3
55267.0,28,161,28,136,32,3,45,4,3,4,6,3.0,0,0,0,0,0,0,0,65.0,1,405.0,17.0,3052,0,1,1,3
59666.0,87,623,53,178,23,17,133,7,3,2,8,8.0,0,1,0,0,0,0,0,50.0,2,1027.0,20.0,3265,0,1,1,4
72504.0,43,604,26,470,123,161,94,2,5,9,6,2.0,0,0,0,0,0,0,0,50.0,1,1478.0,22.0,3191,0,0,1,2
26872.0,0,3,10,8,3,16,32,1,1,1,2,6.0,0,0,0,0,0,0,0,41.0,0,72.0,5.0,3057,0,1,0,2
21359.0,1,12,2,17,6,1,10,2,2,0,3,8.0,0,0,0,0,0,0,1,50.0,1,48.0,7.0,3236,0,0,1,2
73170.0,1,184,174,256,50,30,32,1,5,4,6,2.0,0,0,0,0,0,0,0,47.0,0,726.0,16.0,2830,0,0,0,1
52750.0,72,393,0,239,90,69,69,6,5,7,9,4.0,0,0,0,0,0,0,0,67.0,1,860.0,27.0,3254,0,1,1,3
91820.0,72,410,73,747,76,161,30,0,5,5,12,1.0,0,0,0,0,0,0,0,36.0,0,1497.0,22.0,3019,0,1,0,2
65968.0,12,376,9,83,19,4,4,2,5,4,7,3.0,0,0,0,0,0,0,0,52.0,1,495.0,18.0,2642,0,1,1,3
30772.0,89,7,2,4,2,1,4,1,1,0,2,6.0,0,0,0,0,0,0,0,46.0,2,20.0,4.0,2644,0,1,1,4
22507.0,67,68,0,226,51,157,68,3,10,2,4,9.0,0,0,0,0,0,0,0,68.0,0,570.0,19.0,3383,0,0,0,1
65685.0,54,642,14,49,0,7,57,1,9,2,9,5.0,0,0,0,0,0,0,0,50.0,1,769.0,21.0,2893,0,1,1,3
25804.0,34,8,7,9,13,6,12,2,2,0,3,8.0,0,0,0,0,0,0,0,44.0,1,55.0,7.0,3337,1,1,1,3
76412.0,15,840,53,804,23,71,17,1,5,4,8,3.0,0,0,1,1,0,0,1,42.0,0,1808.0,18.0,3221,0,0,0,1
22063.0,43,7,10,13,3,11,11,2,2,0,3,7.0,0,0,0,0,0,0,0,50.0,1,55.0,7.0,3126,0,1,1,3
57091.0,0,464,5,64,7,0,37,1,7,3,7,5.0,0,0,0,0,1,0,1,61.0,0,577.0,18.0,2815,0,0,0,1
22419.0,74,30,3,47,19,21,42,1,3,2,2,8.0,0,0,0,0,0,0,0,59.0,0,162.0,8.0,3238,0,1,0,2
87771.0,61,1492,38,287,50,57,33,1,5,10,4,6.0,0,1,1,1,1,0,1,63.0,1,1957.0,20.0,3204,0,1,1,3
78353.0,51,752,122,476,39,153,34,1,10,2,11,8.0,0,0,0,0,0,0,0,63.0,1,1576.0,24.0,3240,1,0,1,2
93404.0,97,1279,15,287,20,0,15,3,3,4,7,5.0,0,1,1,0,0,0,0,68.0,3,1616.0,17.0,3160,0,1,1,5
37859.0,75,22,1,8,2,1,2,2,1,0,3,8.0,0,0,0,0,0,0,0,60.0,3,36.0,6.0,3011,0,0,1,4
80995.0,83,860,28,409,73,56,56,1,8,9,4,4.0,0,0,0,0,0,0,0,64.0,1,1482.0,22.0,3037,0,0,1,2
16529.0,23,3,0,5,13,0,1,1,1,0,3,6.0,0,0,0,0,0,0,0,38.0,1,22.0,5.0,2978,0,1,1,3
55412.0,65,10,5,28,11,1,8,1,2,0,3,5.0,0,0,0,0,0,0,0,46.0,2,63.0,6.0,3020,0,0,1,3
48789.0,94,351,16,156,7,5,145,1,6,4,7,6.0,0,0,0,0,0,0,0,30.0,0,680.0,18.0,3429,0,0,0,1
56575.0,42,421,5,90,0,16,10,3,7,3,7,5.0,0,0,0,0,0,0,0,55.0,2,542.0,20.0,3221,0,1,1,4
25130.0,10,2,5,7,0,18,18,2,2,0,3,7.0,0,0,0,0,0,0,0,42.0,1,50.0,7.0,3305,1,1,1,3
35441.0,94,25,1,9,2,1,1,2,1,0,3,8.0,0,0,0,0,0,0,0,55.0,2,39.0,6.0,3301,0,1,1,4
71391.0,50,336,123,274,46,123,141,5,6,5,12,3.0,0,0,0,0,0,0,0,66.0,1,1043.0,28.0,3258,0,1,1,3
49494.0,46,191,9,97,0,6,82,2,6,1,5,7.0,0,0,0,0,0,0,0,50.0,1,385.0,14.0,3231,0,0,1,2
81702.0,98,563,50,774,28,31,187,1,7,7,12,3.0,0,0,0,0,0,0,0,42.0,0,1633.0,27.0,3445,0,0,0,1
45889.0,42,31,0,6,0,1,8,1,1,0,3,6.0,0,0,0,0,0,0,0,42.0,1,46.0,5.0,3308,1,0,1,2
56628.0,30,479,5,82,7,17,171,2,7,6,5,5.0,1,0,0,0,0,0,0,45.0,1,761.0,20.0,2901,0,0,1,2
34026.0,11,18,6,15,12,8,17,3,2,1,3,5.0,0,0,0,0,0,0,0,72.0,2,76.0,9.0,3218,0,1,1,4
40049.0,61,91,65,52,10,44,28,3,3,2,6,5.0,0,0,0,0,0,0,0,48.0,1,290.0,14.0,3378,0,1,1,3
34176.0,12,5,7,24,19,14,20,4,3,0,4,6.0,0,0,0,0,0,0,0,34.0,1,89.0,11.0,2642,0,0,1,2
19419.0,76,2,14,28,16,3,7,4,4,0,3,9.0,0,0,0,0,0,0,0,41.0,1,70.0,11.0,3427,0,1,1,3
82504.0,2,362,50,431,134,35,54,1,3,6,7,1.0,0,0,0,0,0,0,0,62.0,0,1066.0,17.0,3138,1,1,0,2
81205.0,43,724,74,929,97,55,130,1,5,6,7,2.0,1,0,1,0,1,0,1,52.0,0,2009.0,19.0,2968,0,1,0,2
61618.0,27,605,91,399,0,45,205,2,3,6,8,3.0,0,0,0,0,0,0,0,31.0,0,1345.0,19.0,3439,1,0,0,1
55284.0,60,547,7,140,0,7,63,3,7,5,8,5.0,0,0,0,0,0,0,0,66.0,1,764.0,23.0,3353,0,0,1,2
49980.0,79,104,1,54,13,9,14,2,3,1,5,5.0,0,0,0,0,0,0,0,59.0,1,195.0,11.0,3050,0,0,1,2
15072.0,96,8,2,15,0,10,18,4,3,1,3,5.0,0,0,0,0,0,0,0,42.0,2,53.0,11.0,3068,0,1,1,4
49166.0,17,224,2,25,7,0,110,2,5,3,3,6.0,0,0,0,0,0,0,0,48.0,1,368.0,13.0,3182,0,0,1,2
65324.0,0,384,0,102,21,32,5,3,6,2,9,4.0,0,0,0,0,0,0,0,68.0,1,544.0,20.0,2676,0,1,1,3
82347.0,38,556,54,845,202,133,63,1,7,7,10,3.0,1,0,0,1,0,0,0,65.0,0,1853.0,25.0,3549,1,1,0,2
30843.0,43,24,0,2,0,0,9,2,1,1,2,5.0,1,0,0,0,0,0,0,56.0,2,35.0,6.0,2835,0,1,1,4
46374.0,1,408,0,21,0,0,17,3,7,1,7,8.0,0,1,0,1,0,0,1,48.0,1,446.0,18.0,2905,0,1,1,3
60474.0,25,265,199,303,234,9,170,7,10,2,12,7.0,0,0,0,0,0,0,0,43.0,1,1180.0,31.0,3342,0,0,1,2
38576.0,2,34,0,7,0,0,0,1,1,0,3,7.0,0,0,0,0,0,0,0,49.0,1,41.0,5.0,2888,0,1,1,3
55357.0,66,374,64,116,84,25,64,3,6,2,11,5.0,0,0,0,0,0,0,0,37.0,2,727.0,22.0,3296,0,1,1,4
37758.0,49,27,2,10,0,0,1,2,1,0,3,8.0,0,0,0,0,0,0,0,56.0,2,40.0,6.0,3611,0,1,1,4
85710.0,5,600,20,350,29,30,33,1,6,9,10,2.0,0,0,1,0,0,0,0,33.0,0,1062.0,26.0,3221,1,1,0,2
23228.0,71,13,2,18,6,1,0,2,2,0,3,8.0,0,0,0,0,0,0,0,53.0,1,40.0,7.0,2955,0,1,1,3
44602.0,35,167,2,89,0,0,34,6,6,1,4,8.0,0,0,0,0,0,0,0,53.0,2,292.0,17.0,2935,0,1,1,4
7500.0,94,0,2,3,4,1,5,1,0,0,3,6.0,0,0,0,0,0,0,0,35.0,0,15.0,4.0,3102,0,1,0,2
38683.0,80,46,35,69,84,41,66,6,4,1,6,7.0,0,0,0,0,0,0,0,33.0,1,341.0,17.0,3611,1,1,1,3
49514.0,61,88,39,78,58,13,93,2,6,1,4,7.0,0,0,0,0,0,0,0,47.0,1,369.0,13.0,2995,1,0,1,2
57906.0,29,243,11,119,10,3,15,3,4,2,8,4.0,0,0,0,0,0,0,0,49.0,1,401.0,17.0,3036,0,1,1,3
43456.0,0,275,11,68,25,7,7,3,5,1,8,5.0,0,0,0,0,0,0,0,56.0,1,393.0,17.0,3261,0,0,1,2
19485.0,80,6,0,4,0,0,0,1,1,0,2,7.0,0,0,0,0,0,0,0,36.0,2,10.0,4.0,3079,0,0,1,3
53172.0,54,121,62,90,68,20,125,3,2,3,8,3.0,0,0,0,0,0,0,0,44.0,1,486.0,16.0,3190,0,1,1,3
30545.0,71,4,12,15,19,7,12,2,2,0,3,7.0,0,0,0,0,0,0,0,43.0,1,69.0,7.0,3421,0,1,1,3
70123.0,27,1308,0,396,23,0,0,1,5,7,4,3.0,0,1,0,0,1,0,0,39.0,0,1727.0,17.0,3075,0,1,0,2
62450.0,61,515,47,267,62,66,38,2,5,5,4,3.0,0,1,0,0,0,0,0,63.0,1,995.0,16.0,2829,0,0,1,2
21675.0,55,4,0,16,17,4,4,3,4,0,3,7.0,0,0,0,0,0,0,0,46.0,1,45.0,10.0,2671,0,1,1,3
42395.0,35,48,13,57,24,15,25,4,3,1,4,7.0,0,0,0,0,0,0,0,41.0,2,182.0,12.0,2887,1,0,1,3
61346.0,34,562,58,168,43,16,142,1,5,7,10,3.0,0,0,0,0,0,0,0,44.0,1,989.0,23.0,3185,0,1,1,3
80812.0,95,769,22,500,210,143,33,1,4,8,5,2.0,1,0,1,1,0,0,0,69.0,0,1677.0,18.0,3086,0,1,0,2
42835.0,64,379,4,93,12,9,98,7,6,6,4,6.0,0,0,0,0,0,0,0,51.0,2,595.0,23.0,3165,0,0,1,3
39922.0,30,29,12,59,19,1,36,2,3,0,4,8.0,0,0,0,0,0,0,0,39.0,1,156.0,9.0,3301,0,1,1,3
86424.0,12,387,68,569,89,45,68,1,6,9,12,1.0,0,0,0,0,0,0,0,66.0,0,1226.0,28.0,2857,0,0,0,1
17117.0,96,12,23,38,30,18,7,4,3,1,3,9.0,0,0,0,0,0,0,0,44.0,1,128.0,11.0,3329,1,1,1,3
24762.0,16,6,10,12,3,15,40,3,3,1,2,8.0,1,0,0,0,0,0,1,50.0,1,86.0,9.0,2706,0,0,1,2
35797.0,16,27,1,14,4,1,21,2,2,0,3,8.0,0,0,0,0,0,0,0,47.0,1,68.0,7.0,3422,0,1,1,3
36627.0,78,9,1,5,0,0,1,1,0,0,3,5.0,0,0,0,0,0,0,0,47.0,2,16.0,4.0,3142,0,0,1,3
51111.0,83,22,0,19,6,5,3,2,2,0,3,6.0,0,0,0,0,0,0,0,41.0,2,55.0,7.0,2811,1,1,1,4
86857.0,96,899,102,838,133,102,40,1,5,6,10,2.0,0,0,0,0,0,0,1,50.0,0,2114.0,22.0,3368,0,0,0,1
82072.0,67,889,55,685,168,92,129,1,3,2,13,1.0,0,0,0,0,0,0,0,52.0,0,2018.0,19.0,3308,0,1,0,2
46231.0,87,189,2,55,0,5,12,4,6,1,4,9.0,0,0,0,0,0,0,0,69.0,3,263.0,15.0,3381,0,0,1,4
42243.0,34,48,0,2,0,0,5,2,2,0,3,7.0,0,0,0,0,0,0,0,63.0,2,55.0,7.0,3030,0,1,1,4
51195.0,46,230,14,156,82,24,58,8,9,2,5,8.0,0,0,0,0,0,0,0,60.0,2,564.0,24.0,3342,0,1,1,4
68092.0,7,852,60,207,78,36,48,2,2,6,10,5.0,0,0,0,0,0,0,0,44.0,0,1281.0,20.0,2996,0,0,0,1
31814.0,73,35,3,20,4,1,20,2,2,0,3,9.0,1,0,0,0,0,0,0,49.0,1,83.0,7.0,3101,0,1,1,3
51390.0,54,205,20,47,23,2,56,6,5,2,5,5.0,0,0,0,0,0,0,0,57.0,2,353.0,18.0,3490,0,0,1,3
76630.0,93,255,31,446,40,56,175,1,3,10,11,1.0,0,0,0,0,0,0,0,39.0,0,1003.0,25.0,2967,0,1,0,2
26868.0,52,0,0,1,8,3,2,1,1,0,2,7.0,0,0,0,0,0,0,0,31.0,1,14.0,4.0,2861,1,0,1,2
48948.0,53,437,8,206,160,49,42,2,7,10,5,6.0,1,0,0,0,0,0,1,79.0,0,902.0,24.0,3344,0,0,0,1
55260.0,81,825,8,53,11,0,242,2,8,10,5,6.0,0,0,0,0,0,0,0,50.0,1,1139.0,25.0,3365,0,0,1,2
64090.0,8,316,58,161,76,51,135,1,6,9,4,5.0,0,0,0,0,0,0,1,66.0,1,797.0,20.0,3157,0,1,1,3
78331.0,97,756,138,354,160,169,61,2,10,6,7,4.0,0,0,0,0,0,0,0,64.0,1,1638.0,25.0,2958,0,0,1,2
37087.0,50,194,55,134,15,0,3,3,4,2,8,6.0,0,0,0,0,0,0,0,48.0,1,401.0,17.0,3034,0,1,1,3
21846.0,38,7,17,18,6,10,26,4,4,0,3,8.0,0,0,0,0,0,0,0,36.0,1,84.0,11.0,3051,0,0,1,2
81320.0,61,183,33,493,59,103,57,1,4,3,10,2.0,0,0,0,0,0,0,0,64.0,0,928.0,18.0,3193,0,1,0,2
54137.0,46,171,0,11,0,1,20,2,4,1,4,6.0,0,0,0,0,0,0,0,52.0,1,203.0,11.0,3118,0,0,1,2
66825.0,73,243,101,405,29,40,40,1,4,5,6,2.0,0,0,0,0,0,0,0,55.0,0,858.0,16.0,3151,0,1,0,2
57100.0,19,181,21,69,39,3,96,1,3,3,6,3.0,0,0,0,0,0,0,0,49.0,0,409.0,13.0,3244,0,1,0,2
58917.0,10,151,7,89,0,7,28,5,4,1,6,5.0,0,0,0,0,0,0,0,53.0,3,282.0,16.0,3263,0,1,1,5
85072.0,94,494,92,391,194,11,241,1,3,4,10,0.0,0,0,0,0,0,0,0,45.0,0,1423.0,18.0,2734,0,0,0,1
86429.0,10,464,28,873,29,18,37,0,7,4,7,2.0,0,0,0,1,0,0,1,61.0,0,1449.0,18.0,3021,0,0,0,1
45684.0,37,5,1,5,10,0,7,1,1,0,2,7.0,0,0,0,0,0,0,0,51.0,1,28.0,4.0,3303,0,0,1,2
47889.0,94,29,0,29,0,5,4,1,2,0,3,5.0,0,0,0,0,0,0,0,48.0,1,67.0,6.0,2890,0,1,1,3
45921.0,23,102,9,49,24,3,12,1,2,1,6,4.0,0,0,0,0,0,0,0,36.0,0,199.0,10.0,2705,0,1,0,2
78420.0,75,604,28,674,91,28,28,1,3,10,8,1.0,0,0,0,0,0,0,0,56.0,0,1453.0,22.0,3166,0,0,0,1
75114.0,40,571,12,523,63,60,24,1,3,10,5,2.0,0,0,0,0,0,0,0,30.0,0,1253.0,19.0,3154,0,1,0,2
52278.0,24,953,0,71,0,0,174,6,10,5,10,8.0,0,0,0,0,0,0,1,59.0,1,1198.0,31.0,3321,0,0,1,2
35641.0,11,63,3,67,8,9,28,2,3,1,4,7.0,0,0,0,0,0,0,1,50.0,1,178.0,10.0,3151,0,1,1,3
95529.0,29,770,29,890,250,27,24,1,7,3,7,3.0,0,0,1,0,0,0,1,28.0,0,1990.0,18.0,3640,0,0,0,1
62820.0,51,398,61,265,138,61,53,1,3,4,6,1.0,0,0,0,0,0,0,0,68.0,0,976.0,14.0,3037,0,1,0,2
73113.0,86,741,19,154,50,9,28,1,3,4,7,2.0,0,0,0,0,0,0,0,62.0,0,1001.0,15.0,2986,0,1,0,2
84169.0,9,1478,19,403,0,19,0,1,7,6,6,3.0,0,1,1,0,0,0,1,40.0,0,1919.0,20.0,3157,0,1,0,2
42607.0,30,156,29,56,30,32,47,2,3,2,7,3.0,0,0,0,0,0,0,0,68.0,1,350.0,14.0,3025,1,0,1,2
74637.0,73,960,64,464,146,0,16,1,6,9,9,3.0,0,0,0,1,0,0,0,68.0,0,1650.0,25.0,3208,0,0,0,1
46015.0,25,38,0,2,0,0,6,1,1,0,3,7.0,1,0,0,0,1,0,0,67.0,2,46.0,5.0,2878,0,1,1,4
72354.0,67,315,26,473,220,12,182,1,2,10,6,1.0,0,0,0,0,0,0,0,29.0,0,1228.0,19.0,3239,0,0,0,1
39858.0,67,15,20,25,2,7,26,1,2,0,4,6.0,0,0,0,0,0,0,1,53.0,1,95.0,7.0,3322,0,0,1,2
34469.0,58,19,6,20,0,5,12,3,1,1,4,4.0,0,0,0,0,0,0,0,74.0,2,62.0,9.0,2886,0,1,1,4
83033.0,82,812,99,431,237,149,33,1,11,4,10,5.0,0,0,0,1,0,0,0,36.0,1,1761.0,26.0,2843,0,1,1,3
24401.0,98,73,28,217,10,24,115,3,6,1,6,8.0,0,0,0,0,0,0,0,43.0,0,467.0,16.0,3468,0,1,0,2
77583.0,93,372,23,384,250,12,108,1,4,5,9,2.0,0,0,0,1,0,0,0,44.0,0,1149.0,19.0,2706,0,1,0,2
74116.0,53,871,111,704,145,55,166,1,4,4,10,2.0,0,1,0,0,0,0,0,40.0,0,2052.0,19.0,2982,1,0,0,1
74293.0,66,375,152,335,93,91,81,1,5,4,6,2.0,0,0,0,0,0,0,0,29.0,0,1127.0,16.0,2886,0,0,0,1
68397.0,6,760,80,466,17,13,80,1,6,9,5,3.0,0,0,0,0,0,0,0,46.0,1,1416.0,21.0,3025,0,1,1,3
79632.0,42,471,0,510,99,21,12,1,6,4,9,2.0,0,0,0,0,0,0,0,48.0,0,1113.0,20.0,2765,0,1,0,2
46107.0,78,31,9,27,16,9,33,1,1,1,4,3.0,0,0,0,0,0,0,0,33.0,1,125.0,7.0,2706,0,0,1,2
64950.0,29,819,0,72,12,0,63,2,11,2,10,7.0,0,1,0,0,0,0,0,71.0,1,966.0,25.0,3369,0,0,1,2
25443.0,82,1,4,3,8,9,7,1,1,0,3,8.0,0,0,0,0,0,0,0,33.0,1,32.0,5.0,3355,1,1,1,3
75127.0,92,203,35,305,46,17,227,1,2,11,5,1.0,0,0,0,0,0,0,0,70.0,0,833.0,19.0,2839,0,0,0,1
32892.0,78,26,0,15,2,1,2,2,3,0,3,8.0,0,0,0,0,0,0,0,51.0,1,46.0,8.0,2836,0,1,1,3
71796.0,54,354,21,311,167,75,32,1,9,3,4,4.0,0,0,0,0,0,0,0,51.0,0,960.0,17.0,3049,0,1,0,2
67536.0,45,1253,0,447,23,71,35,3,11,5,11,8.0,0,0,0,1,0,0,0,52.0,1,1829.0,30.0,3204,0,1,1,3
55239.0,59,371,17,238,23,24,106,3,7,5,11,5.0,0,0,0,0,0,0,0,51.0,1,779.0,26.0,3151,0,0,1,2
60554.0,8,588,7,76,110,15,15,2,8,4,9,6.0,0,0,0,0,0,0,0,47.0,1,811.0,23.0,3095,0,0,1,2
64831.0,51,480,86,249,75,86,144,8,6,3,5,6.0,0,0,0,0,0,0,0,70.0,2,1120.0,22.0,3067,1,0,1,3
56067.0,51,517,12,54,16,6,120,2,7,4,7,5.0,0,0,0,0,0,0,0,60.0,1,725.0,20.0,3145,0,1,1,3
82025.0,76,267,98,606,48,70,98,1,3,2,6,1.0,0,0,1,0,0,0,1,39.0,0,1187.0,12.0,3198,0,0,0,1
94384.0,62,1111,24,790,160,45,172,0,5,8,5,2.0,0,1,1,1,0,0,1,69.0,0,2302.0,18.0,3253,0,1,0,2
14906.0,86,7,7,14,7,16,15,3,2,1,3,7.0,0,0,0,0,0,0,0,36.0,0,66.0,9.0,3355,1,0,0,1
51563.0,60,1166,0,48,0,0,36,1,4,4,10,8.0,0,1,1,0,0,0,0,35.0,0,1250.0,19.0,3702,0,1,0,2
57937.0,56,261,42,144,55,48,133,3,4,4,9,3.0,0,0,0,0,0,0,0,40.0,1,683.0,20.0,2934,1,1,1,3
68274.0,83,135,25,51,23,25,46,2,4,2,5,3.0,0,0,0,0,0,0,0,43.0,2,305.0,13.0,3073,0,0,1,3
39771.0,92,6,2,18,2,8,14,1,2,0,3,4.0,0,0,0,0,0,0,0,45.0,1,50.0,6.0,3183,0,1,1,3
67893.0,31,711,28,142,49,18,47,2,3,2,9,8.0,0,0,0,0,0,0,0,47.0,1,995.0,16.0,3702,1,0,1,2
27922.0,80,11,0,13,2,4,11,1,2,0,3,4.0,0,0,0,0,0,0,0,43.0,1,41.0,6.0,2703,0,1,1,3
52190.0,39,42,0,17,0,0,18,3,2,1,3,5.0,1,0,0,0,0,0,0,46.0,2,77.0,9.0,2764,0,1,1,4
44051.0,20,79,7,58,6,3,18,4,3,1,4,6.0,0,0,0,0,0,0,1,49.0,2,171.0,12.0,3317,0,0,1,3
42767.0,53,20,6,43,19,5,38,1,3,1,2,8.0,0,0,0,0,0,0,0,51.0,2,131.0,7.0,3037,0,0,1,3
46106.0,84,30,0,8,2,0,14,1,1,1,2,6.0,0,0,0,0,0,0,0,46.0,2,54.0,5.0,2672,0,1,1,4
16927.0,50,20,2,23,3,1,4,5,3,0,4,8.0,0,0,0,0,0,0,0,46.0,2,53.0,12.0,3071,0,1,1,4
